2023-05-29T17:05:39Z
 
Index_No.    Distance
2200      0.03923738
2200      0.04085828
2200      0.04182777
2200      0.04288292
2200      0.04381236
2200      0.04498361
2200      0.04594553
2200      0.04779298
2200      0.04830929
2200      0.04830929
2200      0.04929313
2200      0.05006773
2200      0.05088741
2200      0.05180888
2200      0.05280003
2200      0.05379951
2200      0.05522831
2200      0.05601586
2200      0.05601586
2200      0.05722252
2200      0.05766978
2200      0.05827167
2200      0.05893281
2200      0.05946711
2200      0.05980086
2200      0.06037436
2200      0.06075348
2200      0.06109818
2200      0.06153443
2200      0.06170672
2200      0.06178315
2200      0.06186169
2200      0.06168883
2200      0.06172006
2200      0.06143032
2200      0.06106402
2200      0.06082746
2200      0.06082746
2200      0.06020545
2200      0.05982771
2200      0.05956952
2200      0.05923274
2200      0.05900382
2200      0.05835912
2200      0.05827824
2200      0.05812349
2200      0.05812349
2200      0.05784877
2200      0.05797748
2200      0.05814428
2200      0.0583232
2200      0.05856508
2200      0.05875701
2200      0.0590957
2200      0.05920415
2200      0.05920415
2200      0.05927493
2200      0.05916527
2200      0.05909081
2200      0.05874325
2200      0.05848821
2200      0.05807929
2200      0.05783932
2200      0.05758779
2200      0.05758779
2200      0.05719202
2200      0.05683454
2200      0.05663717
2200      0.05625165
2200      0.05592431
2200      0.05503768
2200      0.05460338
2200      0.05412743
2200      0.05412743
2200      0.05311159
2200      0.05262067
2200      0.05230607
2200      0.05197569
2200      0.05173124
2200      0.05129065
2200      0.05110091
2200      0.05090463
2200      0.05067093
2200      0.05067093
2200      0.05028765
2200      0.05008621
2200      0.0498852
2200      0.04969617
2200      0.04946539
2200      0.04946539
2200      0.04921503
2200      0.04900256
2200      0.04900256
2200      0.04858352
2200      0.04853461
2200      0.04833563
2200      0.04819123
2200      0.04775594
2200      0.04750732
2200      0.04723524
2200      0.04702445
2200      0.04702445
2200      0.04645418
2200      0.04606021
2200      0.04572312
2200      0.04486074
2200      0.0444036
2200      0.04404337
2200      0.04370006
2200      0.04330238
2200      0.04298784
2200      0.04259844
2200      0.04228687
2200      0.04211383
2200      0.04179699
2200      0.04145983
2200      0.04143409
2200      0.041183
2200      0.0411069
2200      0.0410445
2200      0.0410445
2200      0.04122991
2200      0.04114075
2012      1.334931
2012      1.334567
2012      1.334439
2012      1.334439
2012      1.333985
2012      1.333786
2012      1.333786
2012      1.333616
2012      1.333552
2012      1.333433
2012      1.333338
2012      1.333204
2012      1.333233
2012      1.333233
2012      1.333469
2012      1.333469
2012      1.333469
2012      1.334405
2012      1.335001
2012      1.335001
2012      1.336906
2012      1.336906
2012      1.338393
2012      1.339163
2012      1.339163
2012      1.34111
2012      1.342117
2012      1.333566
2012      1.327557
2012      1.323927
2012      1.323343
2012      1.324363
2012      1.327399
2012      1.332062
2012      1.338249
2012      1.345475
2012      1.353553
2012      1.361491
2012      1.36945
2012      1.378359
2012      1.387059
2012      1.394895
2012      1.399694
2012      1.40375
2012      1.404163
2012      1.400119
2012      1.392508
2012      1.380497
2012      1.360534
2012      1.331579
2012      1.296074
2012      1.253136
2012      1.204436
2012      1.150267
2012      1.072489
2012      0.9770641
2012      0.8467283
2012      0.7836916
2012      0.7526072
2012      0.7240199
2012      0.6974611
2012      0.6733637
2012      0.6695076
2012      0.624273
2012      0.6015043
2012      0.5790969
2012      0.5526037
2012      0.525851
2012      0.4726715
2012      0.4473861
2012      0.4188995
2012      0.4152032
2012      0.3628481
2012      0.3361831
2012      0.3122796
2012      0.2916007
2012      0.2716257
2012      0.2454754
2012      0.2397299
2012      0.2341644
2012      0.2356387
2012      0.2405536
2012      0.2499281
2012      0.256588
2012      0.2699738
2012      0.2758675
2012      0.297925
2012      0.3072734
2012      0.3168438
2012      0.2757276
2012      0.2760704
2012      0.3058525
2012      0.318465
2012      0.3380924
2012      0.3380924
2012      0.3384395
2012      0.3416316
2012      0.3494415
2012      0.3519296
2012      0.3525683
2012      0.3561516
2012      0.3585096
2012      0.3605222
2012      0.3603788
2012      0.3607567
2012      0.3627154
2012      0.3632387
2012      0.3641706
2012      0.3642527
2012      0.36467
2012      0.3647848
2012      0.3639185
2012      0.3573638
2012      0.3569648
2012      0.3557942
2012      0.3566386
2012      0.361706
2012      0.3604237
2012      0.358015
2012      0.3567884
2012      0.3549372
2012      0.35486
2012      0.3560655
2012      0.3561285
2012      0.3575152
2012      0.3579616
2012      0.3602071
2012      0.3616561
2012      0.37013
2012      0.3764845
2012      0.3796872
2012      0.3810397
2012      0.3805997
2012      0.3777488
2012      0.3773593
2012      0.3773593
2012      0.3754471
2012      0.3750916
2012      0.3747199
2012      0.3746606
2012      0.3743654
2012      0.373992
2012      0.3737958
2012      0.37337
2012      0.373166
2012      0.3725248
2012      0.3721423
2012      0.371751
2012      0.3713015
2012      0.3708946
2012      0.3703626
2012      0.3696419
2012      0.3685929
2012      0.3676957
2012      0.3655652
2012      0.3647659
2012      0.3637339
2012      0.3627558
2012      0.3619069
2012      0.3619069
2012      0.3605637
2012      0.3582469
2012      0.3568865
2012      0.3568865
2012      0.353837
2012      0.35113
2012      0.3495765
2012      0.348066
2012      0.3463441
2012      0.3443468
2012      0.342625
2012      0.3414966
2012      0.3414966
2012      0.3359559
2012      0.3337671
2012      0.3288174
2012      0.3261762
2012      0.3237194
2012      0.3213018
2012      0.318511
2012      0.318511
2012      0.318511
2012      0.3076014
2012      0.3046992
2012      0.3015473
2012      0.2987385
2012      0.295746
2012      0.2924126
2012      0.2895469
2012      0.2863058
2012      0.2833611
2012      0.2770224
2012      0.2770224
2012      0.2737468
2012      0.2705516
2012      0.2644892
2012      0.2607914
2012      0.2571198
2012      0.2536875
2012      0.2498236
2012      0.246332
2012      0.243161
2012      0.2366718
2012      0.2336255
2012      0.230488
2012      0.2275205
2012      0.2246003
2012      0.2218116
2012      0.2218116
2012      0.2218116
2012      0.2144449
2012      0.2104739
2012      0.2099826
2012      0.2068912
2012      0.2058626
2012      0.2047904
2012      0.2040048
2012      0.2030522
2012      0.2030522
2012      0.2016522
2012      0.2009901
2012      0.2001229
2012      0.1983819
2012      0.1978903
2012      0.1975663
2012      0.1972718
2012      0.1964646
2012      0.1964646
2012      0.1954571
2012      0.1948819
2012      0.1942364
2012      0.1937316
2012      0.1932053
2012      0.1927199
2012      0.1920546
2012      0.1915163
2012      0.1915163
2012      0.1902238
2012      0.7581776
2012      0.7647941
2012      0.7654107
2012      0.7651327
2012      0.7690228
2012      0.7761084
2012      0.7762155
2012      0.7797436
2012      0.7843037
2012      0.7861894
2012      0.7962689
2012      0.7993793
2012      0.8015459
2012      0.8038341
2012      0.805677
2012      0.8072568
2012      0.8102441
2012      0.8102441
2012      0.8110716
2012      0.8156072
2012      0.8175594
2012      0.8185301
2012      0.8203268
2012      0.8220083
2012      0.823062
2012      0.8236868
2012      0.8247402
2012      0.8246632
2012      0.8242388
2012      0.823722
2012      0.8220673
2012      0.8206551
2012      0.8189294
2012      0.8168445
2012      0.8161153
2012      0.8141472
2012      0.811481
2012      0.8054317
2012      0.8010917
2012      0.7973382
2012      0.7933077
2012      0.7874866
2012      0.7817031
2012      0.7756004
2012      0.7694859
2012      0.7619831
2012      0.7453058
2012      0.7743916
2012      0.8041061
2012      0.834411
2012      0.8631364
2012      0.8890159
2012      0.9136189
2012      0.9385181
2012      0.9634929
2012      0.9856977
2012      1.005981
2012      1.025051
2012      1.041626
2012      1.057558
2012      1.070811
2012      1.080784
2012      1.0884
2012      1.095233
2012      1.09841
2012      1.094451
2012      1.085712
2012      1.070846
2012      1.045918
2012      1.005271
2012      0.9491465
2012      0.89144
2012      0.8227892
2012      0.7504278
2012      0.6290045
2012      0.4896912
2012      0.3435145
2012      0.3197961
2012      0.2981265
2012      0.2784478
2012      0.2771789
2012      0.2815225
2012      0.2831192
2012      0.2967392
2012      0.3033746
2012      0.3139026
2012      0.3148882
2012      0.3244079
2012      0.3433376
2012      0.3532536
2012      0.358323
2012      0.358323
2012      0.3605703
2012      0.3688862
2012      0.3729679
2012      0.3707436
2012      0.3629105
2012      0.3555808
2012      0.3306547
2012      0.3027773
2012      0.3027773
2012      0.3011109
2012      0.2922122
2012      0.2874584
2012      0.279653
2012      0.2595811
2012      0.246881
2012      0.2330196
2012      0.2181662
2012      0.2036363
2012      0.1884491
2012      0.1733093
2012      0.1597818
2012      0.1485761
2012      0.1434651
2012      0.1462382
2012      0.1583832
2012      0.1792938
2012      0.2081654
2012      0.2407359
2012      0.2799379
2012      0.3224259
2012      0.3677848
2012      0.4176393
2012      0.4694019
2012      0.5217382
2012      0.5741794
2012      0.6208495
2012      0.665539
2012      0.6994637
2012      0.724493
2012      0.7429085
2012      0.7538686
2012      0.7532639
2012      0.7343279
2012      0.696651
2012      0.696651
2012      0.6952479
2012      0.6875193
2012      0.6830834
2012      0.6776128
2012      0.671925
2012      0.6661196
2012      0.6607559
2012      0.6554185
2012      0.6503024
2012      0.644357
2012      0.6355457
2012      0.6306078
2012      0.6272249
2012      0.6230626
2012      0.6200106
2012      0.6155899
2012      0.6130159
2012      0.6107044
2012      0.6067957
2012      0.5992832
2012      0.5958205
2012      0.5932128
2012      0.5915082
2012      0.5892501
2012      0.5861379
2012      0.5816246
2012      0.5771484
2012      0.5771484
2012      0.5749532
2012      0.5635983
2012      0.5605116
2012      0.5560725
2012      0.5524643
2012      0.5483816
2012      0.5435408
2012      0.5367861
2012      0.5367861
2012      0.5343425
2012      0.5213037
2012      0.5157831
2012      0.5090935
2012      0.502911
2012      0.4966777
2012      0.4894474
2012      0.4824609
2012      0.4776025
2012      0.4736129
2012      0.4524822
2012      0.421695
2012      0.3899507
2012      0.3570909
2012      0.323259
2012      0.2879211
2012      0.2526437
2012      0.2188855
2012      0.1857885
2012      0.1563039
2012      0.1336981
2012      0.1233483
2012      0.1297084
2012      0.1500739
2012      0.180703
2012      0.2161015
2012      0.253819
2012      0.2943918
2012      0.3362576
2012      0.3789724
2012      0.4229836
2012      0.4677414
2012      0.5160232
2012      0.5659055
2012      0.6160553
2012      0.6685761
2012      0.7273051
2012      0.7904689
2012      0.8576468
2012      0.9289244
2012      1.003109
2012      1.017384
2012      1.030168
2012      1.039003
2012      1.03979
2012      1.035042
2012      1.037197
2012      1.020398
2012      1.012383
2012      0.9984441
2012      0.998287
2012      0.9972138
2012      0.995598
2012      0.9950787
2012      0.9920766
2012      0.9894078
2012      0.9870883
2012      0.9842995
2012      0.9815484
2012      0.978506
2012      0.9710374
2012      0.9670331
2012      0.9661075
2012      0.961301
2012      0.9595405
2012      0.9562498
2012      0.954999
2012      0.9525363
2012      0.9493586
2012      0.948474
2012      0.947325
2012      0.9465426
2012      0.942248
2012      0.9401252
