2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
686      -0.5116782      0.6066901      -0.5411402
686      -0.509717      0.6165816      -0.543854
686      -0.507686      0.6268819      -0.5465372
686      -0.5057688      0.6368967      -0.5490507
686      -0.5026501      0.6517476      -0.5516936
686      -0.5005761      0.6618829      -0.5540517
686      -0.4983442      0.6722371      -0.5564351
686      -0.4960683      0.68257      -0.5588206
686      -0.4937599      0.6928947      -0.5612174
686      -0.4914233      0.7032325      -0.5636787
686      -0.4890551      0.7135373      -0.5661331
686      -0.4865407      0.7239889      -0.5686409
686      -0.4841194      0.7339485      -0.5711377
686      -0.4826609      0.741087      -0.5735049
686      -0.4780658      0.7565999      -0.5766264
686      -0.4750854      0.7681187      -0.5800074
686      -0.4720364      0.7796966      -0.5834579
686      -0.4690781      0.7905959      -0.5869064
686      -0.4660654      0.8015769      -0.590439
686      -0.4631184      0.8124107      -0.5940204
686      -0.4592206      0.8242304      -0.598189
686      -0.4563485      0.8345184      -0.6017458
686      -0.4542528      0.8435995      -0.6046884
686      -0.4514104      0.853685      -0.6082334
686      -0.4479505      0.8645306      -0.6123369
686      -0.4451605      0.8743635      -0.6158449
686      -0.4423685      0.884091      -0.6193177
686      -0.4396111      0.8937969      -0.6227479
686      -0.4368767      0.9033815      -0.6262236
686      -0.4341871      0.9129165      -0.6296069
686      -0.4311357      0.9227782      -0.6332822
686      -0.428904      0.9317846      -0.6362972
686      -0.4266728      0.9407891      -0.6393114
686      -0.4235079      0.9508948      -0.6432281
686      -0.4209754      0.9601986      -0.6465396
686      -0.4184397      0.9694734      -0.6498644
686      -0.4159325      0.9786994      -0.6531475
686      -0.4134187      0.9880049      -0.6564262
686      -0.4109347      0.9972138      -0.6596712
686      -0.4084491      1.006428      -0.662883
686      -0.4061687      1.015389      -0.6659349
686      -0.4034502      1.024789      -0.6692915
686      -0.4006469      1.034145      -0.6726393
686      -0.3980661      1.043354      -0.6758537
686      -0.3954589      1.052545      -0.679038
686      -0.3928191      1.061739      -0.682212
686      -0.3901304      1.070959      -0.6853743
686      -0.3874528      1.080128      -0.6885034
686      -0.3843666      1.089697      -0.6916919
686      -0.382007      1.098615      -0.6947433
686      -0.379648      1.10753      -0.6977938
686      -0.3761483      1.117433      -0.7010531
686      -0.3734141      1.126684      -0.7041876
686      -0.3706898      1.13599      -0.707338
686      -0.3679942      1.14528      -0.7104659
686      -0.3652968      1.154624      -0.7135854
686      -0.3626034      1.163932      -0.7166728
686      -0.3598927      1.173277      -0.7197554
686      -0.3571161      1.182825      -0.7228556
686      -0.3546907      1.191707      -0.7258798
686      -0.3516241      1.201965      -0.7289733
686      -0.3489085      1.211514      -0.731971
686      -0.346367      1.220673      -0.7349126
686      -0.3436966      1.229933      -0.7379079
686      -0.3410895      1.239228      -0.740925
686      -0.3384751      1.248512      -0.7439489
686      -0.3357612      1.25818      -0.7470276
686      -0.3333178      1.267049      -0.7500076
686      -0.3308752      1.275915      -0.7529867
686      -0.3281766      1.28615      -0.7563072
686      -0.3256077      1.295312      -0.7593763
686      -0.3230907      1.304538      -0.7625105
686      -0.3206024      1.313716      -0.7656484
686      -0.3181467      1.322919      -0.7688303
686      -0.3157185      1.332063      -0.7720137
686      -0.3133089      1.341242      -0.7752104
686      -0.3109112      1.350792      -0.77865
686      -0.308502      1.359633      -0.7816465
686      -0.3061792      1.369205      -0.7850561
686      -0.3038584      1.37844      -0.7882705
686      -0.3015421      1.387655      -0.7914701
686      -0.2992273      1.396864      -0.7946511
686      -0.2969509      1.406095      -0.7978177
686      -0.2946954      1.41532      -0.8009716
686      -0.2924362      1.424576      -0.8041435
686      -0.2903266      1.434193      -0.8074892
686      -0.2879909      1.443017      -0.8105045
686      -0.2858764      1.452476      -0.813921
686      -0.2836637      1.461627      -0.8171663
686      -0.281448      1.47079      -0.8203974
686      -0.2792017      1.480092      -0.8236573
686      -0.277103      1.488998      -0.8268402
686      -0.2749838      1.497976      -0.8300655
686      -0.2728887      1.506991      -0.8333194
686      -0.2710169      1.516127      -0.8368413
686      -0.2687628      1.524927      -0.8398954
686      -0.2668671      1.533842      -0.8434156
686      -0.2648312      1.542663      -0.8467693
686      -0.262821      1.551415      -0.8501394
686      -0.2608543      1.560147      -0.8535392
686      -0.2589517      1.568895      -0.8570235
686      -0.2569071      1.577309      -0.8604095
686      -0.2549153      1.585824      -0.8638275
686      -0.2529069      1.59431      -0.8672593
686      -0.2510988      1.602477      -0.8709516
686      -0.2489257      1.611224      -0.8741092
686      -0.2471986      1.619484      -0.8778175
686      -0.2451818      1.627883      -0.8812
686      -0.2430737      1.636091      -0.8844907
686      -0.2410116      1.644407      -0.8877981
686      -0.2389612      1.652758      -0.8910681
686      -0.2368983      1.661111      -0.8943133
686      -0.2348347      1.669478      -0.8975321
686      -0.2327818      1.677909      -0.9007273
686      -0.2306381      1.686607      -0.90394
686      -0.22871      1.694196      -0.9071732
686      -0.2266819      1.702527      -0.9103587
686      -0.2246054      1.710747      -0.913628
686      -0.2225959      1.719162      -0.9168956
686      -0.2205288      1.727355      -0.9200622
686      -0.2184773      1.735609      -0.9232789
686      -0.2164488      1.743869      -0.9264841
686      -0.214549      1.751733      -0.9296513
686      -0.2124181      1.760385      -0.9328941
686      -0.2103629      1.768563      -0.9361695
686      -0.208425      1.77697      -0.9394565
686      -0.2064659      1.784577      -0.9428084
686      -0.2045357      1.792855      -0.9461811
686      -0.2025756      1.801049      -0.9495137
686      -0.2006317      1.809243      -0.9528213
686      -0.1987026      1.817411      -0.9560984
686      -0.1968652      1.824888      -0.9592811
686      -0.1947585      1.83349      -0.9625692
686      -0.1926527      1.842089      -0.965856
686      -0.1912676      1.849269      -0.9690253
686      -0.1891782      1.857859      -0.972321
686      -0.1875681      1.86537      -0.9753915
686      -0.1857118      1.873333      -0.978459
686      -0.1838023      1.881091      -0.9814466
686      -0.181981      1.889162      -0.9844471
686      -0.1802991      1.896423      -0.9869426
686      -0.1784031      1.904226      -0.9897299
686      -0.1763386      1.912797      -0.993008
686      -0.1745637      1.919571      -0.9950749
686      -0.1726995      1.927251      -0.9976484
686      -0.1707531      1.934856      -1.000199
686      -0.1687939      1.942556      -1.002618
686      -0.1666538      1.94994      -1.00493
686      -0.1646061      1.957605      -1.007192
686      -0.1622766      1.964068      -1.007967
686      -0.1600644      1.971688      -1.009642
686      -0.1579515      1.980266      -1.012758
686      -0.1554095      1.986555      -1.012343
686      -0.152971      1.99398      -1.013444
686      -0.1504364      2.001375      -1.014428
686      -0.1478109      2.008775      -1.015207
686      -0.1450309      2.016201      -1.015811
686      -0.1421293      2.023626      -1.016117
686      -0.1385395      2.029832      -1.013082
686      -0.1355717      2.037195      -1.012402
686      -0.133212      2.045861      -1.014925
686      -0.1296577      2.051983      -1.010381
686      -0.1265489      2.059302      -1.009012
686      -0.1235644      2.06682      -1.007547
686      -0.1205313      2.074121      -1.005864
686      -0.1177285      2.081485      -1.004179
686      -0.1150063      2.088741      -1.002222
686      -0.1127724      2.094056      -0.9961177
686      -0.1110577      2.099128      -0.9931848
686      -0.1089969      2.106082      -0.994234
686      -0.1079943      2.108839      -0.9870071
686      -0.1064765      2.113188      -0.9836932
686      -0.105067      2.117413      -0.9803406
686      -0.1035993      2.121191      -0.9769661
686      -0.1021615      2.124567      -0.9736264
686      -0.1006496      2.127604      -0.9702438
686      -0.09914657      2.13036      -0.9667814
686      -0.09786081      2.128485      -0.9595998
686      -0.09615821      2.130075      -0.9559003
686      -0.09443867      2.131344      -0.9522262
686      -0.09276697      2.132096      -0.9485021
686      -0.09110051      2.13229      -0.9448751
686      -0.08948883      2.131923      -0.9412887
686      -0.08794132      2.131181      -0.9378824
686      -0.08715653      2.123744      -0.93191
686      -0.08612445      2.121962      -0.9283757
686      -0.08526978      2.120206      -0.9248636
686      -0.08469135      2.118035      -0.9213666
686      -0.08292946      2.122054      -0.9201952
686      -0.08266592      2.11984      -0.9167292
686      -0.08456057      2.110836      -0.9113259
686      -0.08500513      2.107907      -0.9080529
686      -0.08553681      2.104804      -0.9047695
686      -0.08811447      2.096182      -0.8993605
686      -0.08867803      2.093672      -0.8956499
686      -0.08905089      2.091213      -0.8916321
686      -0.08936578      2.089283      -0.8877053
686      -0.08821821      2.091416      -0.8858433
686      -0.08968818      2.086385      -0.8798814
686      -0.08998275      2.085215      -0.8758773
686      -0.08998352      2.084439      -0.8718973
686      -0.09019423      2.083991      -0.8679736
686      -0.09113795      2.082479      -0.8625036
686      -0.09025562      2.08403      -0.8602254
686      -0.09024489      2.084333      -0.8563576
686      -0.09089571      2.084501      -0.8516155
686      -0.09009027      2.08598      -0.849222
686      -0.09044445      2.087232      -0.845255
686      -0.09024292      2.088789      -0.8421599
686      -0.09020525      2.091146      -0.8395593
686      -0.09034014      2.0934      -0.8368104
686      -0.09049982      2.095674      -0.8342308
686      -0.09161496      2.099451      -0.8318347
686      -0.09190667      2.102542      -0.8294902
686      -0.09210622      2.105709      -0.827189
686      -0.09236413      2.109143      -0.8249747
686      -0.09261847      2.112774      -0.8228187
686      -0.09271973      2.116594      -0.8206722
686      -0.0926798      2.120702      -0.8187188
686      -0.09259295      2.125089      -0.8166513
686      -0.09278852      2.129216      -0.8143728
686      -0.09279239      2.135746      -0.8122457
686      -0.09263456      2.140266      -0.8099185
686      -0.09222108      2.144948      -0.8077427
686      -0.09204865      2.149282      -0.8054378
686      -0.09163165      2.151827      -0.8031342
686      -0.09136373      2.158407      -0.800846
686      -0.09082651      2.162709      -0.7986424
686      -0.0903222      2.166961      -0.796321
686      -0.08980221      2.170816      -0.7941052
686      -0.08873159      2.1752      -0.7924523
686      -0.08791161      2.178281      -0.790728
