2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
492      283.9278
492      283.9386
492      283.9503
492      283.9605
492      283.9716
492      283.9827
492      283.9946
492      284.0056
492      284.0166
492      284.0279
492      284.0387
492      284.0499
492      284.0612
492      284.0721
492      284.083
492      284.0942
492      284.1055
492      284.1162
492      284.1271
492      284.139
492      284.1497
492      284.1608
492      284.1719
492      284.184
492      284.1936
492      284.2049
492      284.216
492      284.2278
492      284.2389
492      284.25
492      284.2618
492      284.2716
492      284.2829
492      284.2939
492      284.3049
492      284.3159
492      284.3279
492      284.3394
492      284.3501
492      284.3611
492      284.3721
492      284.3839
492      284.394
492      284.4052
492      284.4161
492      284.4272
492      284.4381
492      284.4514
492      284.4608
492      284.4722
492      284.4832
492      284.4941
492      284.505
492      284.5161
492      284.5272
492      284.5381
492      284.5502
492      284.5611
492      284.5722
492      284.5831
492      284.5941
492      284.6067
492      284.6158
492      284.6269
492      284.6381
492      284.6493
492      284.661
492      284.6723
492      284.6831
492      284.694
492      284.7052
492      284.7164
492      284.7271
492      284.7383
492      284.7492
492      284.7612
492      284.7721
492      284.7832
492      284.7936
492      284.8049
492      284.8169
492      284.8278
492      284.8387
492      284.8499
492      284.8609
492      284.872
492      284.8828
492      284.894
492      284.9051
492      284.9164
492      284.9271
492      284.939
492      284.9494
492      284.9608
492      284.9719
492      284.9828
492      284.9939
492      285.0049
492      285.0159
492      285.028
492      285.0389
492      285.0496
492      285.0607
492      285.0733
492      285.0823
492      285.0936
492      285.1056
492      285.1166
492      285.1282
492      285.1393
492      285.149
492      285.1612
492      285.1725
492      285.183
492      285.1939
492      285.2048
492      285.2158
492      285.2279
492      285.2392
492      285.2502
492      285.2605
492      285.2719
492      285.2826
492      285.2943
492      285.3053
492      285.3162
492      285.3273
492      285.3385
492      285.3493
492      285.3602
492      285.3724
492      285.3833
492      285.3942
492      285.4054
492      285.4163
492      285.4275
492      285.4384
492      285.4495
492      285.4606
492      285.4718
492      285.4825
492      285.4947
492      285.5056
492      285.5164
492      285.5278
492      285.539
492      285.5498
492      285.5604
492      285.5716
492      285.5836
492      285.5945
492      285.6056
492      285.6166
492      285.6277
492      285.6389
492      285.65
492      285.661
492      285.6721
492      285.6831
492      285.6942
492      285.706
492      285.7168
492      285.7279
492      285.7387
492      285.7497
492      285.7607
492      285.7717
492      285.7825
492      285.7936
492      285.8056
492      285.8166
492      285.8277
492      285.8387
492      285.8497
492      285.8609
492      285.8719
492      285.8829
492      285.8939
492      285.9051
492      285.9174
492      285.9279
492      285.939
492      285.9499
492      285.9611
492      285.9726
492      285.983
492      285.994
492      286.006
492      286.0158
492      286.027
492      286.0394
492      286.0503
492      286.0611
492      286.0724
492      286.0828
492      286.094
492      286.1053
492      286.1159
492      286.127
492      286.1391
492      286.1493
492      286.1609
492      286.1722
492      286.1831
492      286.1945
492      286.2067
492      286.2156
492      286.2271
492      286.2391
492      286.2497
492      286.2607
492      286.2719
492      286.2827
492      286.2938
492      286.305
492      286.317
492      286.328
492      286.3393
492      286.3508
492      286.3606
492      286.3725
492      286.3828
492      286.3937
492      286.4053
492      286.417
492      286.428
492      286.439
492      286.4496
492      286.4619
492      286.4725
492      286.4836
492      286.4947
492      286.5058
492      286.5169
492      286.528
492      286.5388
492      286.5497
492      286.5613
492      286.5723
492      286.5841
492      286.5941
492      286.6056
492      286.6162
492      286.6273
492      286.6397
492      286.6503
492      286.6609
492      286.6724
492      286.6833
492      286.6954
492      286.7061
492      286.7169
492      286.728
492      286.7392
492      286.7501
492      286.761
492      286.7722
492      286.7831
492      286.7942
492      286.8062
492      286.817
492      286.8279
492      286.839
492      286.8498
492      286.8609
492      286.873
492      286.8839
492      286.8948
492      286.9054
492      286.9163
492      286.9286
492      286.9397
492      286.9506
492      286.9616
492      286.9728
492      286.9838
492      286.9949
492      287.006
492      287.0171
492      287.0281
492      287.0394
492      287.0504
492      287.0624
492      287.074
492      287.0847
492      287.0952
492      287.1066
492      287.1177
492      287.1285
492      287.1396
492      287.1508
492      287.1619
492      287.1732
492      287.1841
492      287.1949
492      287.2068
492      287.2179
492      287.2289
492      287.2399
492      287.2506
492      287.2615
492      287.2736
492      287.2843
492      287.2954
492      287.3067
492      287.3174
492      287.3286
492      287.3399
492      287.3507
492      287.3616
492      287.3732
492      287.3846
492      287.3957
492      287.4067
492      287.4176
492      287.429
492      287.4414
492      287.4508
492      287.4648
492      287.475
492      287.4836
492      287.4951
492      287.5069
492      287.5178
492      287.5289
492      287.5406
492      287.551
492      287.5616
492      287.5735
492      287.5847
492      287.5956
492      287.6071
492      287.6178
492      287.6287
492      287.64
492      287.6506
492      287.6618
492      287.6739
492      287.6847
492      287.6961
492      287.7069
492      287.7176
492      287.7289
492      287.74
492      287.7508
492      287.7619
492      287.774
492      287.7848
492      287.7958
492      287.8073
492      287.8177
492      287.8289
492      287.8402
492      287.8527
492      287.8628
492      287.8742
492      287.8851
492      287.8961
492      287.9076
492      287.9184
492      287.9293
492      287.9408
492      287.9513
492      287.9625
492      287.9738
492      287.9844
492      287.9964
492      288.0154
492      288.0264
492      288.035
492      288.0433
492      288.0522
492      288.0687
492      288.0765
492      288.0843
492      288.0952
492      288.1072
492      288.1183
492      288.1292
492      288.1404
492      288.1521
492      288.1624
492      288.1736
492      288.1844
492      288.1955
492      288.2064
492      288.2174
492      288.2287
492      288.2396
492      288.2513
492      288.2623
492      288.2737
492      288.2843
492      288.2953
492      288.3065
492      288.3173
492      288.3282
492      288.3394
492      288.3512
492      288.3617
492      288.373
492      288.3839
492      288.3947
492      288.4067
492      288.4176
492      288.4287
492      288.4396
492      288.4506
492      288.4616
492      288.4727
492      288.4835
492      288.4955
492      288.5066
492      288.5174
492      288.5286
492      288.5396
492      288.5506
492      288.5615
492      288.5727
492      288.5852
492      288.5952
492      288.6067
492      288.6175
492      288.6285
492      288.6396
492      288.6505
492      288.6622
492      288.6725
492      288.6836
492      288.6957
492      288.7069
492      288.7177
492      288.7288
492      288.7401
492      288.7509
492      288.762
492      288.7732
492      288.7841
492      288.796
492      288.8073
492      288.8198
492      288.8288
492      288.8404
492      288.8512
492      288.8621
492      288.8742
492      288.8852
492      288.897
492      288.9073
492      288.9182
492      288.9293
492      288.9405
492      288.9512
492      288.9634
492      288.975
492      288.9852
492      288.9963
492      289.0078
492      289.0209
492      289.031
492      289.0401
492      289.0515
492      289.0636
492      289.075
492      289.0866
492      289.0958
492      289.1073
492      289.1182
492      289.1309
492      289.1402
492      289.1519
492      289.1636
492      289.1736
492      289.1856
492      289.1964
492      289.2075
492      289.2185
492      289.2296
492      289.2406
492      289.2514
492      289.2625
492      289.2739
492      289.2855
492      289.2965
492      289.3076
492      289.3188
492      289.3295
492      289.3406
492      289.352
492      289.3626
492      289.3738
492      289.385
492      289.3965
492      289.4078
492      289.4187
492      289.4309
492      289.4405
492      289.4517
492      289.4627
492      289.4738
492      289.4849
492      289.4961
492      289.5077
492      289.5189
492      289.5302
492      289.541
492      289.5515
492      289.5629
492      289.5742
492      289.585
492      289.5956
492      289.6079
492      289.6187
492      289.6299
492      289.6409
492      289.6518
